LocationID,LocationName,StateAbbr,StateDesc,TotalPopulation,KMeansCluster,HierCluster
12023,Columbia,FL,Florida,"73,063",2.0,4.0
8085,Montrose,CO,Colorado,"44,156",0.0,2.0
8095,Phillips,CO,Colorado,"4,476",1.0,1.0
6079,San Luis Obispo,CA,California,"281,639",0.0,2.0
12009,Brevard,FL,Florida,"643,979",0.0,2.0
13013,Barrow,GA,Georgia,"92,792",1.0,4.0
12061,Indian River,FL,Florida,"169,795",0.0,2.0
13117,Forsyth,GA,Georgia,"272,887",0.0,2.0
8125,Yuma,CO,Colorado,"9,862",1.0,1.0
13143,Haralson,GA,Georgia,"32,038",1.0,4.0
12005,Bay,FL,Florida,"190,769",1.0,2.0
8057,Jackson,CO,Colorado,"1,309",1.0,1.0
13035,Butts,GA,Georgia,"26,887",1.0,4.0
12021,Collier,FL,Florida,"404,310",0.0,2.0
13079,Crawford,GA,Georgia,"12,277",1.0,4.0
13025,Brantley,GA,Georgia,"18,401",2.0,4.0
12027,DeSoto,FL,Florida,"35,979",3.0,3.0
13055,Chattooga,GA,Georgia,"25,222",2.0,4.0
8027,Custer,CO,Colorado,"5,534",0.0,2.0
8123,Weld,CO,Colorado,"359,442",0.0,2.0
13009,Baldwin,GA,Georgia,"43,396",2.0,4.0
17103,Lee,IL,Illinois,"33,654",1.0,1.0
13223,Paulding,GA,Georgia,"183,164",1.0,2.0
16051,Jefferson,ID,Idaho,"34,198",0.0,1.0
13183,Long,GA,Georgia,"19,594",2.0,4.0
17157,Randolph,IL,Illinois,"29,815",1.0,1.0
13167,Johnson,GA,Georgia,"9,282",3.0,3.0
13303,Washington,GA,Georgia,"19,820",3.0,3.0
16021,Boundary,ID,Idaho,"13,557",1.0,1.0
13309,Wheeler,GA,Georgia,"7,081",3.0,3.0
17123,Marshall,IL,Illinois,"11,683",1.0,1.0
16085,Valley,ID,Idaho,"12,644",0.0,1.0
17189,Washington,IL,Illinois,"13,536",0.0,2.0
13243,Randolph,GA,Georgia,"6,078",3.0,3.0
13209,Montgomery,GA,Georgia,"8,761",2.0,4.0
17143,Peoria,IL,Illinois,"177,513",1.0,2.0
13305,Wayne,GA,Georgia,"31,373",2.0,3.0
16087,Washington,ID,Idaho,"11,425",1.0,4.0
16065,Madison,ID,Idaho,"54,547",1.0,4.0
13321,Worth,GA,Georgia,"20,273",2.0,4.0
13265,Taliaferro,GA,Georgia,"1,609",3.0,3.0
17021,Christian,IL,Illinois,"33,228",1.0,1.0
17139,Moultrie,IL,Illinois,"14,342",1.0,1.0
13205,Mitchell,GA,Georgia,"21,114",3.0,3.0
13273,Terrell,GA,Georgia,"8,718",3.0,3.0
16071,Oneida,ID,Idaho,"4,953",0.0,1.0
13187,Lumpkin,GA,Georgia,"35,258",1.0,2.0
17155,Putnam,IL,Illinois,"5,561",0.0,2.0
17135,Montgomery,IL,Illinois,"27,663",1.0,1.0
17197,Will,IL,Illinois,"700,728",0.0,2.0
17185,Wabash,IL,Illinois,"10,942",1.0,1.0
17191,Wayne,IL,Illinois,"15,761",1.0,1.0
13279,Toombs,GA,Georgia,"27,040",2.0,4.0
13215,Muscogee,GA,Georgia,"201,877",2.0,4.0
13199,Meriwether,GA,Georgia,"20,931",2.0,4.0
17121,Marion,IL,Illinois,"36,673",1.0,1.0
17013,Calhoun,IL,Illinois,"4,317",0.0,2.0
17081,Jefferson,IL,Illinois,"36,320",1.0,1.0
17083,Jersey,IL,Illinois,"21,091",0.0,2.0
13201,Miller,GA,Georgia,"5,747",2.0,4.0
17015,Carroll,IL,Illinois,"15,526",1.0,1.0
15005,Kalawao,HI,Hawaii,81,1.0,4.0
13181,Lincoln,GA,Georgia,"7,879",2.0,4.0
17097,Lake,IL,Illinois,"708,760",0.0,2.0
17193,White,IL,Illinois,"13,401",1.0,1.0
15007,Kauai,HI,Hawaii,"73,851",0.0,2.0
17151,Pope,IL,Illinois,"3,707",1.0,1.0
13307,Webster,GA,Georgia,"2,337",3.0,3.0
16011,Bingham,ID,Idaho,"50,395",1.0,1.0
17107,Logan,IL,Illinois,"27,590",1.0,1.0
17175,Stark,IL,Illinois,"5,218",1.0,1.0
15001,Hawaii,HI,Hawaii,"207,615",1.0,1.0
17077,Jackson,IL,Illinois,"52,141",1.0,4.0
17187,Warren,IL,Illinois,"16,185",1.0,1.0
17049,Effingham,IL,Illinois,"34,331",0.0,2.0
13175,Laurens,GA,Georgia,"49,941",2.0,4.0
16067,Minidoka,ID,Idaho,"22,480",1.0,4.0
17063,Grundy,IL,Illinois,"53,578",0.0,2.0
16003,Adams,ID,Idaho,"4,903",1.0,1.0
13241,Rabun,GA,Georgia,"17,442",1.0,2.0
17095,Knox,IL,Illinois,"48,411",1.0,1.0
13213,Murray,GA,Georgia,"41,035",1.0,4.0
17005,Bond,IL,Illinois,"16,450",1.0,1.0
17007,Boone,IL,Illinois,"53,202",1.0,1.0
17035,Cumberland,IL,Illinois,"10,261",0.0,2.0
13225,Peach,GA,Georgia,"28,805",1.0,4.0
13283,Treutlen,GA,Georgia,"6,341",3.0,3.0
13245,Richmond,GA,Georgia,"205,414",2.0,4.0
13271,Telfair,GA,Georgia,"10,920",3.0,3.0
13251,Screven,GA,Georgia,"14,174",2.0,4.0
16077,Power,ID,Idaho,"8,253",1.0,4.0
13269,Taylor,GA,Georgia,"7,758",3.0,3.0
13315,Wilcox,GA,Georgia,"8,779",3.0,3.0
17149,Pike,IL,Illinois,"14,342",1.0,1.0
17017,Cass,IL,Illinois,"12,596",1.0,4.0
13227,Pickens,GA,Georgia,"35,969",1.0,2.0
13169,Jones,GA,Georgia,"28,969",1.0,4.0
16063,Lincoln,ID,Idaho,"5,450",1.0,4.0
13221,Oglethorpe,GA,Georgia,"15,754",1.0,4.0
13291,Union,GA,Georgia,"27,124",1.0,2.0
13219,Oconee,GA,Georgia,"44,182",0.0,2.0
17065,Hamilton,IL,Illinois,"7,911",1.0,1.0
17003,Alexander,IL,Illinois,"4,695",2.0,3.0
17195,Whiteside,IL,Illinois,"54,498",1.0,1.0
17029,Coles,IL,Illinois,"46,060",1.0,1.0
16025,Camas,ID,Idaho,"1,232",0.0,1.0
16029,Caribou,ID,Idaho,"7,219",0.0,1.0
17117,Macoupin,IL,Illinois,"44,018",1.0,1.0
13301,Warren,GA,Georgia,"5,106",3.0,3.0
16053,Jerome,ID,Idaho,"25,479",2.0,4.0
16039,Elmore,ID,Idaho,"29,724",1.0,1.0
13259,Stewart,GA,Georgia,"4,674",3.0,3.0
17045,Edgar,IL,Illinois,"16,334",1.0,1.0
16023,Butte,ID,Idaho,"2,758",2.0,4.0
13253,Seminole,GA,Georgia,"9,092",2.0,4.0
13217,Newton,GA,Georgia,"120,135",1.0,4.0
13177,Lee,GA,Georgia,"33,872",0.0,2.0
13207,Monroe,GA,Georgia,"30,625",1.0,2.0
17161,Rock Island,IL,Illinois,"141,236",1.0,1.0
13193,Macon,GA,Georgia,"11,817",3.0,3.0
17089,Kane,IL,Illinois,"514,982",0.0,2.0
17073,Henry,IL,Illinois,"48,448",0.0,2.0
17053,Ford,IL,Illinois,"13,250",1.0,1.0
13211,Morgan,GA,Georgia,"21,460",0.0,2.0
17129,Menard,IL,Illinois,"11,954",0.0,2.0
17131,Mercer,IL,Illinois,"15,487",1.0,1.0
13247,Rockdale,GA,Georgia,"95,987",1.0,4.0
17093,Kendall,IL,Illinois,"139,976",0.0,2.0
17109,McDonough,IL,Illinois,"26,839",1.0,1.0
13197,Marion,GA,Georgia,"7,440",2.0,4.0
17181,Union,IL,Illinois,"16,667",1.0,1.0
16027,Canyon,ID,Idaho,"257,674",1.0,1.0
17051,Fayette,IL,Illinois,"21,164",1.0,1.0
16081,Teton,ID,Idaho,"12,549",0.0,2.0
15003,Honolulu,HI,Hawaii,"989,408",0.0,2.0
17031,Cook,IL,Illinois,"5,087,072",0.0,2.0
13189,McDuffie,GA,Georgia,"21,799",2.0,4.0
16073,Owyhee,ID,Idaho,"12,722",2.0,4.0
13255,Spalding,GA,Georgia,"69,946",2.0,4.0
17159,Richland,IL,Illinois,"15,488",1.0,1.0
13267,Tattnall,GA,Georgia,"24,296",3.0,3.0
13191,McIntosh,GA,Georgia,"11,501",2.0,3.0
13173,Lanier,GA,Georgia,"10,452",2.0,3.0
17011,Bureau,IL,Illinois,"32,729",1.0,1.0
16043,Fremont,ID,Idaho,"14,196",0.0,1.0
13229,Pierce,GA,Georgia,"20,425",2.0,4.0
16049,Idaho,ID,Idaho,"17,890",1.0,1.0
17099,LaSalle,IL,Illinois,"108,309",1.0,1.0
17067,Hancock,IL,Illinois,"17,186",1.0,1.0
16079,Shoshone,ID,Idaho,"14,026",1.0,4.0
17137,Morgan,IL,Illinois,"32,140",1.0,1.0
17171,Scott,IL,Illinois,"4,710",0.0,1.0
17037,DeKalb,IL,Illinois,"100,288",1.0,2.0
13257,Stephens,GA,Georgia,"27,228",2.0,4.0
16007,Bear Lake,ID,Idaho,"6,766",0.0,1.0
17113,McLean,IL,Illinois,"170,441",0.0,2.0
16015,Boise,ID,Idaho,"8,517",0.0,1.0
17163,St. Clair,IL,Illinois,"251,018",1.0,4.0
13237,Putnam,GA,Georgia,"23,129",1.0,4.0
13233,Polk,GA,Georgia,"44,223",2.0,4.0
17105,Livingston,IL,Illinois,"35,320",1.0,1.0
13231,Pike,GA,Georgia,"20,461",1.0,2.0
17125,Mason,IL,Illinois,"12,523",1.0,1.0
17101,Lawrence,IL,Illinois,"14,813",1.0,4.0
17177,Stephenson,IL,Illinois,"43,105",1.0,1.0
16057,Latah,ID,Idaho,"41,301",0.0,2.0
16083,Twin Falls,ID,Idaho,"95,156",1.0,1.0
13299,Ware,GA,Georgia,"36,243",2.0,3.0
17147,Piatt,IL,Illinois,"16,714",0.0,2.0
13317,Wilkes,GA,Georgia,"9,518",2.0,4.0
17057,Fulton,IL,Illinois,"32,541",1.0,1.0
15009,Maui,HI,Hawaii,"164,183",0.0,2.0
17115,Macon,IL,Illinois,"100,591",1.0,4.0
13195,Madison,GA,Georgia,"32,191",2.0,4.0
16047,Gooding,ID,Idaho,"16,061",1.0,4.0
17043,DuPage,IL,Illinois,"921,213",0.0,2.0
13311,White,GA,Georgia,"29,026",1.0,2.0
17119,Madison,IL,Illinois,"262,752",0.0,2.0
17167,Sangamon,IL,Illinois,"193,491",0.0,2.0
17133,Monroe,IL,Illinois,"34,957",0.0,2.0
16059,Lemhi,ID,Idaho,"8,441",1.0,1.0
13179,Liberty,GA,Georgia,"69,210",1.0,4.0
17023,Clark,IL,Illinois,"15,088",0.0,2.0
17033,Crawford,IL,Illinois,"18,300",1.0,1.0
17145,Perry,IL,Illinois,"20,503",1.0,4.0
16019,Bonneville,ID,Idaho,"131,366",0.0,1.0
16055,Kootenai,ID,Idaho,"185,010",0.0,1.0
16069,Nez Perce,ID,Idaho,"42,987",1.0,1.0
17061,Greene,IL,Illinois,"11,543",1.0,1.0
13297,Walton,GA,Georgia,"106,702",1.0,4.0
16037,Custer,ID,Idaho,"4,523",0.0,1.0
16033,Clark,ID,Idaho,801,1.0,4.0
17039,De Witt,IL,Illinois,"15,365",1.0,1.0
17027,Clinton,IL,Illinois,"36,785",0.0,2.0
13319,Wilkinson,GA,Georgia,"8,725",2.0,4.0
16001,Ada,ID,Idaho,"524,673",0.0,2.0
16005,Bannock,ID,Idaho,"90,400",1.0,1.0
17169,Schuyler,IL,Illinois,"6,733",1.0,1.0
17071,Henderson,IL,Illinois,"6,088",1.0,1.0
16075,Payette,ID,Idaho,"27,279",1.0,1.0
17001,Adams,IL,Illinois,"64,441",0.0,2.0
16013,Blaine,ID,Idaho,"25,041",0.0,2.0
17075,Iroquois,IL,Illinois,"26,136",1.0,1.0
17009,Brown,IL,Illinois,"6,294",1.0,4.0
13277,Tift,GA,Georgia,"41,554",2.0,4.0
17085,Jo Daviess,IL,Illinois,"21,756",0.0,2.0
13171,Lamar,GA,Georgia,"20,401",1.0,4.0
17025,Clay,IL,Illinois,"12,999",1.0,1.0
13275,Thomas,GA,Georgia,"45,649",2.0,4.0
13281,Towns,GA,Georgia,"13,035",1.0,2.0
13263,Talbot,GA,Georgia,"5,718",3.0,3.0
17183,Vermilion,IL,Illinois,"71,652",1.0,4.0
17179,Tazewell,IL,Illinois,"129,541",0.0,2.0
16009,Benewah,ID,Idaho,"10,369",1.0,4.0
13295,Walker,GA,Georgia,"69,489",1.0,1.0
17079,Jasper,IL,Illinois,"9,144",0.0,2.0
17055,Franklin,IL,Illinois,"37,138",1.0,1.0
13235,Pulaski,GA,Georgia,"10,095",2.0,4.0
17127,Massac,IL,Illinois,"13,661",1.0,1.0
13285,Troup,GA,Georgia,"70,742",2.0,4.0
17141,Ogle,IL,Illinois,"51,265",0.0,2.0
17087,Johnson,IL,Illinois,"13,326",1.0,4.0
17165,Saline,IL,Illinois,"22,873",1.0,1.0
17059,Gallatin,IL,Illinois,"4,670",1.0,1.0
13313,Whitfield,GA,Georgia,"103,687",1.0,4.0
17091,Kankakee,IL,Illinois,"105,940",1.0,4.0
16017,Bonner,ID,Idaho,"52,547",0.0,1.0
17019,Champaign,IL,Illinois,"205,644",0.0,2.0
16041,Franklin,ID,Idaho,"15,494",0.0,1.0
13239,Quitman,GA,Georgia,"2,280",3.0,3.0
16031,Cassia,ID,Idaho,"25,696",1.0,1.0
17173,Shelby,IL,Illinois,"20,568",1.0,1.0
13293,Upson,GA,Georgia,"28,263",2.0,4.0
17153,Pulaski,IL,Illinois,"4,911",2.0,3.0
16061,Lewis,ID,Idaho,"3,739",1.0,4.0
13249,Schley,GA,Georgia,"4,526",1.0,4.0
17047,Edwards,IL,Illinois,"5,968",1.0,1.0
16045,Gem,ID,Idaho,"21,071",0.0,1.0
13261,Sumter,GA,Georgia,"28,890",2.0,3.0
17069,Hardin,IL,Illinois,"3,569",1.0,1.0
17111,McHenry,IL,Illinois,"312,800",0.0,2.0
17041,Douglas,IL,Illinois,"19,629",1.0,1.0
19159,Ringgold,IA,Iowa,"4,642",0.0,2.0
20023,Cheyenne,KS,Kansas,"2,636",1.0,1.0
18017,Cass,IN,Indiana,"37,666",2.0,4.0
19081,Hancock,IA,Iowa,"10,615",0.0,2.0
20017,Chase,KS,Kansas,"2,579",1.0,1.0
20009,Barton,KS,Kansas,"24,899",1.0,1.0
18139,Rush,IN,Indiana,"16,847",1.0,1.0
19107,Keokuk,IA,Iowa,"9,914",1.0,1.0
19133,Monona,IA,Iowa,"8,493",1.0,2.0
19011,Benton,IA,Iowa,"25,796",0.0,2.0
19151,Pocahontas,IA,Iowa,"6,976",0.0,2.0
19023,Butler,IA,Iowa,"14,172",0.0,2.0
18027,Daviess,IN,Indiana,"33,656",2.0,4.0
18137,Ripley,IN,Indiana,"29,227",1.0,2.0
18019,Clark,IN,Indiana,"125,467",1.0,2.0
19059,Dickinson,IA,Iowa,"18,056",0.0,2.0
18065,Henry,IN,Indiana,"48,929",1.0,1.0
18177,Wayne,IN,Indiana,"66,127",1.0,4.0
20031,Coffey,KS,Kansas,"8,251",1.0,2.0
19181,Warren,IA,Iowa,"55,205",0.0,2.0
18059,Hancock,IN,Indiana,"86,166",0.0,2.0
19137,Montgomery,IA,Iowa,"10,139",1.0,2.0
20007,Barber,KS,Kansas,"4,071",1.0,1.0
19141,O'Brien,IA,Iowa,"14,012",1.0,2.0
18099,Marshall,IN,Indiana,"46,352",1.0,1.0
18033,DeKalb,IN,Indiana,"44,198",1.0,2.0
19025,Calhoun,IA,Iowa,"9,763",0.0,2.0
20013,Brown,KS,Kansas,"9,250",1.0,1.0
18055,Greene,IN,Indiana,"31,196",1.0,1.0
19033,Cerro Gordo,IA,Iowa,"42,406",0.0,2.0
19189,Winnebago,IA,Iowa,"10,571",0.0,2.0
20021,Cherokee,KS,Kansas,"19,054",1.0,1.0
18107,Montgomery,IN,Indiana,"38,573",1.0,1.0
19005,Allamakee,IA,Iowa,"14,074",0.0,2.0
19135,Monroe,IA,Iowa,"7,504",0.0,2.0
18093,Lawrence,IN,Indiana,"45,084",1.0,1.0
18129,Posey,IN,Indiana,"25,040",0.0,2.0
19097,Jackson,IA,Iowa,"19,342",0.0,2.0
18037,Dubois,IN,Indiana,"43,546",1.0,2.0
19161,Sac,IA,Iowa,"9,686",0.0,2.0
20029,Cloud,KS,Kansas,"8,854",1.0,1.0
18047,Franklin,IN,Indiana,"23,096",1.0,2.0
18165,Vermillion,IN,Indiana,"15,417",1.0,1.0
19041,Clay,IA,Iowa,"16,511",0.0,2.0
19179,Wapello,IA,Iowa,"35,166",1.0,1.0
20003,Anderson,KS,Kansas,"7,838",1.0,1.0
19015,Boone,IA,Iowa,"26,590",0.0,2.0
18121,Parke,IN,Indiana,"16,484",2.0,4.0
19071,Fremont,IA,Iowa,"6,458",0.0,2.0
19047,Crawford,IA,Iowa,"16,013",1.0,1.0
20027,Clay,KS,Kansas,"8,007",1.0,1.0
20063,Gove,KS,Kansas,"2,735",0.0,2.0
18097,Marion,IN,Indiana,"968,460",1.0,4.0
18141,St. Joseph,IN,Indiana,"272,848",1.0,4.0
19139,Muscatine,IA,Iowa,"42,218",0.0,2.0
18175,Washington,IN,Indiana,"28,205",1.0,4.0
19019,Buchanan,IA,Iowa,"20,691",0.0,2.0
19065,Fayette,IA,Iowa,"19,210",1.0,2.0
18063,Hendricks,IN,Indiana,"186,387",0.0,2.0
17201,Winnebago,IL,Illinois,"280,922",1.0,4.0
19127,Marshall,IA,Iowa,"40,014",1.0,2.0
19123,Mahaska,IA,Iowa,"21,874",0.0,2.0
18023,Clinton,IN,Indiana,"32,730",1.0,1.0
18051,Gibson,IN,Indiana,"32,904",1.0,1.0
19007,Appanoose,IA,Iowa,"12,119",1.0,4.0
20035,Cowley,KS,Kansas,"34,157",1.0,1.0
18105,Monroe,IN,Indiana,"139,342",1.0,2.0
19153,Polk,IA,Iowa,"505,255",0.0,2.0
19055,Delaware,IA,Iowa,"17,600",0.0,2.0
20045,Douglas,KS,Kansas,"120,553",0.0,2.0
19191,Winneshiek,IA,Iowa,"19,815",0.0,2.0
18013,Brown,IN,Indiana,"15,653",0.0,2.0
19057,Des Moines,IA,Iowa,"38,253",0.0,2.0
20001,Allen,KS,Kansas,"12,412",1.0,1.0
19075,Grundy,IA,Iowa,"12,384",0.0,2.0
18053,Grant,IN,Indiana,"66,200",2.0,4.0
18069,Huntington,IN,Indiana,"36,781",1.0,1.0
18115,Ohio,IN,Indiana,"6,004",1.0,2.0
19125,Marion,IA,Iowa,"33,770",0.0,2.0
20061,Geary,KS,Kansas,"35,047",1.0,1.0
20039,Decatur,KS,Kansas,"2,712",0.0,2.0
18031,Decatur,IN,Indiana,"26,399",1.0,2.0
18123,Perry,IN,Indiana,"19,209",1.0,1.0
19013,Black Hawk,IA,Iowa,"130,471",0.0,2.0
20005,Atchison,KS,Kansas,"16,016",1.0,1.0
18157,Tippecanoe,IN,Indiana,"188,792",1.0,2.0
19145,Page,IA,Iowa,"15,014",1.0,1.0
19017,Bremer,IA,Iowa,"25,307",0.0,2.0
19195,Worth,IA,Iowa,"7,297",0.0,2.0
19157,Poweshiek,IA,Iowa,"18,453",0.0,2.0
19089,Howard,IA,Iowa,"9,376",0.0,2.0
18045,Fountain,IN,Indiana,"16,731",1.0,1.0
18125,Pike,IN,Indiana,"12,106",1.0,1.0
19175,Union,IA,Iowa,"11,906",0.0,2.0
18101,Martin,IN,Indiana,"9,897",1.0,1.0
19095,Iowa,IA,Iowa,"16,381",0.0,2.0
19051,Davis,IA,Iowa,"9,169",1.0,2.0
18169,Wabash,IN,Indiana,"30,670",1.0,1.0
20055,Finney,KS,Kansas,"37,466",1.0,4.0
18095,Madison,IN,Indiana,"132,504",1.0,1.0
19119,Lyon,IA,Iowa,"12,324",0.0,2.0
19183,Washington,IA,Iowa,"22,560",0.0,2.0
19113,Linn,IA,Iowa,"228,972",0.0,2.0
18089,Lake,IN,Indiana,"500,598",1.0,4.0
18161,Union,IN,Indiana,"6,973",1.0,2.0
18085,Kosciusko,IN,Indiana,"80,364",1.0,2.0
19039,Clarke,IA,Iowa,"9,588",1.0,1.0
18143,Scott,IN,Indiana,"24,657",2.0,4.0
19073,Greene,IA,Iowa,"8,584",0.0,2.0
18079,Jennings,IN,Indiana,"27,622",1.0,1.0
19171,Tama,IA,Iowa,"16,833",1.0,1.0
20049,Elk,KS,Kansas,"2,467",1.0,1.0
19053,Decatur,IA,Iowa,"7,665",1.0,1.0
19035,Cherokee,IA,Iowa,"11,605",1.0,2.0
19197,Wright,IA,Iowa,"12,656",1.0,1.0
18015,Carroll,IN,Indiana,"20,525",1.0,1.0
18127,Porter,IN,Indiana,"175,335",0.0,2.0
20043,Doniphan,KS,Kansas,"7,493",0.0,2.0
19079,Hamilton,IA,Iowa,"14,729",0.0,2.0
18087,LaGrange,IN,Indiana,"40,907",1.0,4.0
18009,Blackford,IN,Indiana,"11,893",2.0,4.0
19001,Adair,IA,Iowa,"7,389",0.0,2.0
18171,Warren,IN,Indiana,"8,518",1.0,1.0
20033,Comanche,KS,Kansas,"1,655",1.0,2.0
20047,Edwards,KS,Kansas,"2,733",1.0,1.0
19063,Emmet,IA,Iowa,"9,229",0.0,2.0
18039,Elkhart,IN,Indiana,"206,409",1.0,4.0
19165,Shelby,IA,Iowa,"11,806",0.0,2.0
19029,Cass,IA,Iowa,"13,130",1.0,1.0
19121,Madison,IA,Iowa,"16,971",0.0,2.0
19103,Johnson,IA,Iowa,"157,528",0.0,2.0
18135,Randolph,IN,Indiana,"24,216",1.0,1.0
18007,Benton,IN,Indiana,"8,729",1.0,4.0
19009,Audubon,IA,Iowa,"5,534",0.0,2.0
18041,Fayette,IN,Indiana,"23,362",2.0,4.0
19083,Hardin,IA,Iowa,"16,463",0.0,2.0
19037,Chickasaw,IA,Iowa,"11,658",0.0,2.0
18043,Floyd,IN,Indiana,"80,809",1.0,2.0
18005,Bartholomew,IN,Indiana,"84,003",1.0,2.0
18149,Starke,IN,Indiana,"23,206",1.0,4.0
18145,Shelby,IN,Indiana,"45,231",1.0,1.0
17203,Woodford,IL,Illinois,"38,285",0.0,2.0
18057,Hamilton,IN,Indiana,"371,645",0.0,2.0
19143,Osceola,IA,Iowa,"5,978",1.0,1.0
18155,Switzerland,IN,Indiana,"10,019",2.0,4.0
19109,Kossuth,IA,Iowa,"14,396",0.0,2.0
19027,Carroll,IA,Iowa,"20,522",0.0,2.0
20015,Butler,KS,Kansas,"68,632",0.0,2.0
18111,Newton,IN,Indiana,"13,960",1.0,1.0
19093,Ida,IA,Iowa,"6,833",0.0,2.0
19101,Jefferson,IA,Iowa,"15,440",0.0,2.0
19169,Story,IA,Iowa,"98,566",0.0,2.0
18083,Knox,IN,Indiana,"36,070",1.0,1.0
19085,Harrison,IA,Iowa,"14,670",0.0,2.0
18119,Owen,IN,Indiana,"21,532",1.0,1.0
18159,Tipton,IN,Indiana,"15,256",1.0,2.0
18113,Noble,IN,Indiana,"47,430",1.0,2.0
18167,Vigo,IN,Indiana,"106,153",2.0,4.0
18011,Boone,IN,Indiana,"76,120",0.0,2.0
19031,Cedar,IA,Iowa,"18,302",0.0,2.0
18179,Wells,IN,Indiana,"28,555",1.0,2.0
18133,Putnam,IN,Indiana,"37,567",1.0,2.0
19131,Mitchell,IA,Iowa,"10,518",0.0,2.0
19155,Pottawattamie,IA,Iowa,"93,179",1.0,2.0
18153,Sullivan,IN,Indiana,"20,757",1.0,4.0
19177,Van Buren,IA,Iowa,"7,266",1.0,1.0
20059,Franklin,KS,Kansas,"26,125",1.0,2.0
19067,Floyd,IA,Iowa,"15,326",0.0,2.0
19105,Jones,IA,Iowa,"20,900",0.0,2.0
20057,Ford,KS,Kansas,"33,980",1.0,4.0
18117,Orange,IN,Indiana,"19,638",1.0,1.0
19129,Mills,IA,Iowa,"14,633",0.0,2.0
18073,Jasper,IN,Indiana,"33,535",1.0,2.0
20019,Chautauqua,KS,Kansas,"3,347",1.0,1.0
18003,Allen,IN,Indiana,"394,545",1.0,2.0
20053,Ellsworth,KS,Kansas,"6,357",0.0,2.0
18131,Pulaski,IN,Indiana,"12,385",1.0,1.0
19077,Guthrie,IA,Iowa,"10,722",0.0,2.0
18147,Spencer,IN,Indiana,"19,910",1.0,2.0
19043,Clayton,IA,Iowa,"16,969",1.0,1.0
19167,Sioux,IA,Iowa,"36,246",0.0,2.0
19091,Humboldt,IA,Iowa,"9,500",0.0,2.0
20011,Bourbon,KS,Kansas,"14,408",1.0,1.0
19187,Webster,IA,Iowa,"36,485",0.0,2.0
18103,Miami,IN,Indiana,"35,402",1.0,4.0
19111,Lee,IA,Iowa,"32,565",1.0,2.0
18071,Jackson,IN,Indiana,"46,460",1.0,1.0
19021,Buena Vista,IA,Iowa,"20,567",1.0,1.0
18049,Fulton,IN,Indiana,"20,358",1.0,1.0
18183,Whitley,IN,Indiana,"34,742",1.0,2.0
18067,Howard,IN,Indiana,"83,831",1.0,1.0
18029,Dearborn,IN,Indiana,"51,215",0.0,2.0
19185,Wayne,IA,Iowa,"6,557",1.0,1.0
18173,Warrick,IN,Indiana,"65,867",0.0,2.0
19147,Palo Alto,IA,Iowa,"8,810",0.0,2.0
18001,Adams,IN,Indiana,"36,288",2.0,4.0
18091,LaPorte,IN,Indiana,"111,706",1.0,4.0
18061,Harrison,IN,Indiana,"40,006",1.0,2.0
19049,Dallas,IA,Iowa,"111,092",0.0,2.0
18075,Jay,IN,Indiana,"20,032",2.0,4.0
20041,Dickinson,KS,Kansas,"18,445",0.0,2.0
18163,Vanderburgh,IN,Indiana,"179,810",1.0,1.0
19115,Louisa,IA,Iowa,"10,513",0.0,2.0
19193,Woodbury,IA,Iowa,"105,951",1.0,2.0
20037,Crawford,KS,Kansas,"38,764",1.0,1.0
18035,Delaware,IN,Indiana,"112,321",1.0,4.0
19087,Henry,IA,Iowa,"19,547",0.0,2.0
19149,Plymouth,IA,Iowa,"25,722",0.0,2.0
19003,Adams,IA,Iowa,"3,544",0.0,2.0
19173,Taylor,IA,Iowa,"5,924",0.0,2.0
19099,Jasper,IA,Iowa,"37,919",0.0,2.0
20051,Ellis,KS,Kansas,"28,810",0.0,2.0
18181,White,IN,Indiana,"24,917",1.0,1.0
18109,Morgan,IN,Indiana,"73,227",1.0,2.0
19045,Clinton,IA,Iowa,"46,158",0.0,2.0
19163,Scott,IA,Iowa,"174,270",0.0,2.0
17199,Williamson,IL,Illinois,"66,706",1.0,1.0
18151,Steuben,IN,Indiana,"34,917",1.0,2.0
19117,Lucas,IA,Iowa,"8,747",1.0,1.0
18077,Jefferson,IN,Indiana,"33,056",1.0,1.0
19069,Franklin,IA,Iowa,"9,875",1.0,1.0
18025,Crawford,IN,Indiana,"10,438",2.0,4.0
20025,Clark,KS,Kansas,"1,847",0.0,2.0
19061,Dubuque,IA,Iowa,"98,887",0.0,2.0
24021,Frederick,MD,Maryland,"293,391",0.0,2.0
20119,Meade,KS,Kansas,"3,911",1.0,1.0
22039,Evangeline,LA,Louisiana,"31,754",3.0,3.0
20081,Haskell,KS,Kansas,"3,630",1.0,1.0
25025,Suffolk,MA,Massachusetts,"768,425",0.0,2.0
20065,Graham,KS,Kansas,"2,376",1.0,1.0
20199,Wallace,KS,Kansas,"1,509",1.0,1.0
22009,Avoyelles,LA,Louisiana,"38,408",3.0,3.0
20205,Wilson,KS,Kansas,"8,382",1.0,1.0
24041,Talbot,MD,Maryland,"37,823",0.0,2.0
22073,Ouachita,LA,Louisiana,"157,568",2.0,4.0
26029,Charlevoix,MI,Michigan,"26,159",0.0,2.0
20139,Osage,KS,Kansas,"15,824",1.0,2.0
20105,Lincoln,KS,Kansas,"2,920",1.0,1.0
25011,Franklin,MA,Massachusetts,"70,836",0.0,2.0
